가맹점구분번호,상권,업종,risk_score_xgb
A4FE771AB2,한양대,호프/맥주,0.094915144
A50A5265C1,성수,카페,0.05056928
A523C21333,장한평자동차,일반 유흥주점,5.30E-05
A5252A18CF,마장동,축산물,0.001121978
A54A81ABB2,성수,한식-냉면,0.03205154
A54C5C9D46,성수,백반/가정식,0.003629087
A55F21CAF1,성수,백반/가정식,0.001524227
A5655985BD,성수,백반/가정식,0.024365814
A565901532,성수,베이커리,0.019891918
A5905A359E,성수,피자,0.015563485
A5BF54D22B,왕십리,인삼제품,0.000292536
A5C5B7E719,왕십리,반찬,0.002095643
A5D4128C49,답십리,한식-단품요리일반,0.001725338
A5DA4E1003,성수,양식,0.010904857
A5DC44A844,왕십리,카페,0.057161123
A5FE1B0CC9,답십리,한식-단품요리일반,0.027904583
A60B207360,옥수,한식-국수/만두,0.009653717
A61BA685E8,금남시장,한식-해물/생선,0.012717865
A62225962A,성수,피자,0.005887546
A6277E8E47,마장동,축산물,0.000491863
A6324E2F43,뚝섬,한식-단품요리일반,0.006493091
A65F31C273,왕십리,아이스크림/빙수,0.008565576
A66BAF7A4E,한양대,일식당,0.030600645
A66E664F52,답십리,한식-단품요리일반,0.000271327
A690F78364,금남시장,수산물,0.003153108
A6964F8879,마장동,축산물,0.03721205
A69C8FE49A,왕십리,일식-샤브샤브,0.06566615
A6A47A48A2,한양대,양식,0.005808169
A6BE3DEBC5,금남시장,일식당,0.000259856
A6CA3DD492,뚝섬,주류,0.018906787
A6D6C995BD,성수,백반/가정식,0.02119398
A6EA097570,성수,요리주점,0.07290053
A6EB992C6A,답십리,청과물,0.006658497
A6EDA7FB67,신금호,떡/한과 제조,0.008053592
A6FFB4295C,뚝섬,백반/가정식,0.001444784
A72A1DD952,행당,베이커리,0.000583758
A730AA5039,금남시장,햄버거,0.096383646
A7429A4A77,마장동,축산물,0.001539629
A75CE5A018,마장동,축산물,0.010397804
A776C445D3,행당,햄버거,0.001710105
A787679642,신금호,카페,0.027718073
A7882F4EF8,성수,치킨,0.033145104
A78C867800,한양대,중식당,0.032102995
A7B5BBED77,신금호,한식-국수/만두,0.00137616
A7BC78E695,뚝섬,카페,0.002208195
A7C2307794,옥수,한식-두부요리,4.55E-05
A7C2991F57,행당,일식-덮밥/돈가스,0.054791275
A7CC40BE1E,뚝섬,한식-해물/생선,0.025209472
A7CC582C60,옥수,베이커리,0.001153533
A7D92FCCC6,성수,한식-단품요리일반,0.01831824
A7E8121B70,왕십리,분식,0.001165864
A7F9CAA110,신금호,한식-육류/고기,0.009838051
A806AFD650,성수,베이커리,0.008096212
A8288C7C45,금남시장,이자카야,0.013548594
A849839BC8,마장동,축산물,0.000749521
A864979D3D,뚝섬,양식,0.009116505
A869CB21ED,왕십리,한식-육류/고기,0.006123208
A8709C1FC5,마장동,축산물,0.03870585
A882497D4A,뚝섬,식품 제조,0.020534985
A88840BB81,성수,한식뷔페,0.004249848
A88E00AF74,왕십리,베이커리,0.001569537
A8934A6565,금남시장,분식,0.000866191
A89BEC57A0,한양대,커피전문점,0.000505927
A8A809016A,뚝섬,카페,0.000659413
A8B5572DE8,왕십리,백반/가정식,0.037062448
A8D93F0376,옥수,식료품,0.000641217
A8F5102FC7,성수,백반/가정식,0.001629621
A902A53272,옥수,분식,0.000300697
A92168F09C,왕십리,분식,0.011101783
A9242223C7,한양대,포장마차,0.005109915
A92743CA52,성수,카페,0.003315209
A93F318601,성수,요리주점,0.04933
A973A20431,옥수,양식,0.00010393
A9897F7C55,옥수,주스,0.000874689
A9A709201B,신금호,햄버거,0.001094523
A9B8207363,행당,카페,0.005283366
A9C97F11F5,금남시장,한식-단품요리일반,0.011881721
A9E4FFF531,성수,한식-국수/만두,0.005164609
A9EDBF95B0,행당,한식-육류/고기,0.001018334
A9F6CC9185,답십리,호프/맥주,0.021502582
A9FCCF1023,뚝섬,호프/맥주,0.025963508
AA00E76A54,답십리,베이커리,0.001934339
AA062AE1FC,뚝섬,일식-덮밥/돈가스,0.014646998
AA108C530C,뚝섬,포장마차,0.000284575
AA2334143C,왕십리,한식-찌개/전골,0.006131809
AA24604161,행당,일식-우동/소바/라면,0.0469455
AA315D04DD,마장동,식료품,0.071861476
AA351B2BFF,뚝섬,커피전문점,0.00223057
AA429ED22A,한양대,호프/맥주,0.011568292
AA5A44BFF2,성수,한식-육류/고기,0.020170216
AA673185F3,한양대,백반/가정식,0.013113326
AA8C19329D,성수,중식당,0.019190753
AAA62C4412,왕십리,햄버거,0.008547814
AAA80B422A,성수,이자카야,0.014999939
AAB23F8C3E,왕십리,동남아/인도음식,0.013631193
AAC0448147,성수,한식-국밥/설렁탕,0.008873783
AAC3D4597D,마장동,축산물,0.020840976
AAE6F17DA3,왕십리,한식-해물/생선,0.003403908
AAEED00881,마장동,축산물,0.013994583
AB0716250B,성수,한식-육류/고기,0.004322188
AB0A569DCA,신금호,호프/맥주,0.010825809
AB0B0395C8,뚝섬,일식당,0.006954256
AB68D92311,마장동,치킨,0.24359141
AB7C12DD2E,마장동,축산물,9.35E-05
AB86B46958,금남시장,축산물,0.000787589
AB962133CC,성수,한식-국수/만두,0.009216535
AB9C75D921,한양대,호프/맥주,0.025351297
AB9E1046C2,행당,청과물,0.002786496
ABB4516DD1,답십리,축산물,0.011153045
ABBBDF19AC,마장동,아이스크림/빙수,0.007306425
ABD0A001AF,성수,요리주점,0.007979422
ABD2B4F420,성수,치킨,0.003684998
ABD760AB85,신금호,한식-단품요리일반,0.002873005
AC38610082,성수,일반 유흥주점,0.30300307
AC3DCE45BE,성수,커피전문점,0.022741055
AC58EEAF8F,한양대,피자,0.003502037
AC6B3827B8,마장동,한식-육류/고기,0.002137085
AC6E8AC491,뚝섬,축산물,0.07661098
AC70EA0FCD,금남시장,중식당,0.003930287
AC8D66E0C8,마장동,백반/가정식,5.93E-05
AC98B923AE,행당,아이스크림/빙수,0.030326132
ACA6852B94,한양대,식료품,0.3372494
ACC0BA1B1B,성수,한식-육류/고기,0.010823961
ACC89DAC44,마장동,축산물,0.009109112
ACD79FDC67,옥수,한식-국밥/설렁탕,0.004159164
ACDE665CFC,왕십리,치킨,0.007308712
ACEE39AB64,왕십리,베이커리,0.019538207
ACEF75732F,왕십리,중식당,0.007819255
AD016521BB,왕십리,치킨,0.000159484
AD045C18E5,신금호,카페,0.028985623
AD0F358619,성수,카페,0.045621525
AD22A7162D,마장동,축산물,0.002468723
AD3A7FC51E,성수,중식당,0.013044908
AD4AB01B65,한양대,일식당,0.009468257
AD57E72BC9,성수,카페,0.001755226
AD5BBEFD72,한양대,일식-우동/소바/라면,0.00908718
AD5F5FFA6F,왕십리,호프/맥주,0.004047137
AD692634A2,왕십리,한식-단품요리일반,0.01631233
AD8ADF090E,뚝섬,분식,0.020116594
AD9274D19D,왕십리,일식당,0.001127853
AD98FC8B76,왕십리,룸살롱/단란주점,0.00242501
ADD9CCF7A2,왕십리,백반/가정식,0.001002018
ADE05152B3,뚝섬,일반 유흥주점,0.001136665
ADF92BAABD,성수,한식-육류/고기,0.001434646
ADFA98CFBF,왕십리,분식,0.027047615
AE0203735E,성수,한식-육류/고기,0.018063756
AE28C5ED57,행당,치킨,0.029028788
AE41AF8C70,성수,한식-단품요리일반,0.02270546
AE54B681DC,성수,카페,0.02075929
AE732EF39B,금남시장,요리주점,0.003085329
AE73D0174A,뚝섬,일식당,0.003628406
AE8886AFC8,왕십리,한식-해물/생선,0.000454287
AE9390EB40,마장동,축산물,0.009015264
AE9397E158,마장동,분식,0.015041075
AEA94BDAF5,한양대,한식-단품요리일반,0.00353757
AEC1C59A9D,성수,중식-딤섬/중식만두,0.015306542
AEDB32EDA4,마장동,축산물,0.001241831
AEE017222D,뚝섬,한식-해물/생선,0.0094177
AEE4ACBA39,한양대,한식-단품요리일반,0.27430367
AEF0DF6708,성수,커피전문점,0.00860248
AF043B6773,금남시장,중식당,0.0182752
AF1096FAF2,뚝섬,일식-덮밥/돈가스,0.007252708
AF12407D8A,한양대,카페,0.02432065
AF1AD2ECAD,한양대,중식당,0.03581959
AF202842B3,행당,카페,0.00518205
AF2404C4F8,한양대,한식-단품요리일반,0.017475605
AF2688FD34,한양대,한식-육류/고기,0.001132209
AFD575EAD3,마장동,축산물,0.016094664
AFD6BFB090,성수,한식-육류/고기,0.002555498
AFFE78AA17,마장동,축산물,0.002729996
B00E0D8C60,뚝섬,한식-육류/고기,0.0330616
B0177B88BD,성수,한식뷔페,0.002603901
B017B263BC,왕십리,베이커리,0.016458431
B01C36F034,뚝섬,일식당,0.001998978
B021B15DA5,뚝섬,햄버거,0.003104176
B0292898CE,마장동,한식-육류/고기,0.004392159
B03818B768,금남시장,일식당,0.009607424
B05164E417,성수,백반/가정식,0.009481785
B05183195E,성수,한식-단품요리일반,0.004355094
B06B36EBCC,답십리,한식-육류/고기,0.003333917
B0733AADEF,뚝섬,한식-찌개/전골,0.043153062
B08C05B8DC,성수,한식-국밥/설렁탕,0.003153232
B0A495C967,왕십리,치킨,0.013361973
B0A6B628D3,성수,커피전문점,0.01694561
B0B5E9F0A8,뚝섬,한식-국수/만두,0.004504829
B0BF2F0AB2,뚝섬,카페,0.009104194
B0C882072B,뚝섬,호프/맥주,0.00449565
B0E400DBAB,왕십리,한식-해물/생선,0.03580794
B0FAF5B316,왕십리,떡/한과 제조,0.004360146
B101875C3F,한양대,샌드위치/토스트,0.000281751
B113A0DC35,뚝섬,카페,0.00639895
B11D3238E3,금남시장,한식-육류/고기,0.07977722
B14CA968AE,한양대,백반/가정식,0.004054613
B162012869,뚝섬,일식당,0.04322531
B1640E51DF,성수,한식-단품요리일반,0.062847726
B16991A830,장한평자동차,한식-단품요리일반,0.000514501
B169AE01FF,성수,백반/가정식,0.003547695
B170208380,왕십리,피자,0.004318799
B17C13DDBE,왕십리,양식,0.01871787
B1A685CB2A,한양대,카페,0.000464681
B1A8FD3571,왕십리,피자,0.006489656
B1AD8ED803,성수,한식-해물/생선,0.012157274
B1B6F5EE0C,금남시장,일식당,0.081273265
B1EF04652A,왕십리,한식-육류/고기,0.009375724
B1F6E35E99,왕십리,한식-육류/고기,0.000230891
B2097EA52F,한양대,백반/가정식,0.005660673
B215092E54,답십리,분식,0.000433946
B2240E407A,성수,카페,0.001603233
B2319196A9,왕십리,커피전문점,0.02307629
B23694E88A,마장동,축산물,0.003228778
B2378AFA3D,한양대,한식-감자탕,0.000436971
B239A919FA,마장동,축산물,0.003774579
B24D425CDE,한양대,분식,0.001479233
B258F812BE,답십리,일식당,0.043315493
B2672BB7CB,금남시장,한식-육류/고기,0.001252259
B269C5084C,성수,양식,0.021734217
B2781768EE,성수,카페,0.045085784
B2A47557AD,행당,치킨,0.000828263
B2A570260C,뚝섬,식품 제조,0.000396363
B2AFB01CC4,뚝섬,한식-단품요리일반,0.012681656
B2B0A6FE69,왕십리,축산물,0.53592783
B2DA05F4F2,옥수,한식-단품요리일반,0.005120016
B2E0EBD449,왕십리,한식-국밥/설렁탕,0.020064859
B2FEC8DC0B,마장동,축산물,0.000801823
B2FF6DD7D1,뚝섬,일반 유흥주점,0.020019956
B30333D048,답십리,치킨,0.000415399
B3116E5135,성수,치킨,0.002425076
B3301EF2AC,금남시장,한식-냉면,0.001131515
B331A6B056,행당,분식,0.012333097
B33DBE6CAA,왕십리,한식-찌개/전골,0.003781326
B34F7214E8,왕십리,요리주점,0.00093966
B3517137A0,성수,한식-육류/고기,0.014223662
B35562BF7A,성수,한식-육류/고기,0.05215609
B360E93D13,성수,식료품,0.018878425
B3628DE20B,옥수,와인샵,0.00247588
B372695116,행당,백반/가정식,0.004467782
B384999F4C,마장동,중식당,0.010439637
B3A70AB07E,답십리,백반/가정식,0.000344165
B3A7F2509A,마장동,축산물,0.016567077
B3CE00A387,성수,한식-육류/고기,0.005002365
B3DAD00A6C,성수,카페,0.003596782
B3E898AB24,한양대,도시락,0.001070038
B3F2BA9905,왕십리,백반/가정식,0.00105511
B3FEDC6A1C,신금호,한식-육류/고기,0.01110783
B437763A97,성수,카페,0.024780575
B4760EE910,성수,호프/맥주,0.03043384
B4A7FA3204,왕십리,건강식품,0.000884656
B4AE01B8FB,마장동,축산물,0.007416498
B4C8D0B6AD,성수,카페,0.015255304
B4F160AD97,성수,와인바,0.1656149
B4FE75E894,금남시장,식료품,0.004952
B50F3C905B,왕십리,백반/가정식,6.61E-05
B51D3CC6E0,왕십리,백반/가정식,0.000487403
B528BA693F,왕십리,한식-단품요리일반,0.002558687
B53E9730C4,신금호,아이스크림/빙수,0.000138051
B53EDBB2ED,뚝섬,한식-단품요리일반,0.001484216
B54D21E03E,신금호,한식-단품요리일반,0.004777605
B54DCE8BEF,신금호,식료품,0.18649997
B584924DB0,왕십리,식품 제조,0.34619078
B5985767EC,답십리,농산물,0.02181012
B5A64F8167,한양대,한식-육류/고기,0.002928626
B5A87E019D,성수,요리주점,0.012313829
B5AD8350EE,장한평자동차,한식-찌개/전골,0.001252236
B5AFB737F5,한양대,카페,0.02117724
B5B9521F58,뚝섬,한식-육류/고기,0.001540544
B5D809A744,한양대,한식-국밥/설렁탕,0.001724521
B5DDFE115A,신금호,식료품,0.16399951
B5E96D7BB4,한양대,카페,0.003531237
B5F66DDC32,성수,일식-우동/소바/라면,0.23506731
B5FA7D1201,왕십리,주류,0.000783397
B602E6FF55,마장동,인삼제품,0.003769817
B615F252E2,왕십리,베이커리,0.000114854
B638F301B1,행당,식료품,0.023982994
B64B92DCCE,답십리,식료품,0.006489893
B6660D3A83,금남시장,한식-육류/고기,0.015615763
B671472E12,성수,백반/가정식,0.010437312
B683D261A6,금남시장,치킨,0.00521091
B6B2A9463B,왕십리,일식당,6.72E-05
B6B42FF4A3,성수,백반/가정식,0.00169337
B6CBC8DA9A,성수,이자카야,0.017454462
B6CE608009,금남시장,식료품,0.00054992
B6D9ACF9C9,마장동,축산물,0.00070313
B6EC787096,마장동,축산물,0.002126518
B72212ED1C,성수,요리주점,0.039629545
B72347F20F,한양대,한식-단품요리일반,0.07518076
B723E3740D,옥수,일식-참치회,0.035505213
B7277086F3,마장동,축산물,0.09202527
B74BDE56CF,성수,식료품,0.001482326
B7564CFF4B,뚝섬,한식-단품요리일반,0.018054109
B75F0C155E,답십리,식품 제조,0.002444867
B78082EBDD,한양대,베이커리,0.020196455
B791125FD3,금남시장,청과물,0.026191691
B7958D77E3,옥수,동남아/인도음식,0.000196658
B7970DDBAC,금남시장,건어물,0.19717166
B79977740A,성수,식료품,0.004494499
B7A05D56C7,뚝섬,한식-육류/고기,0.000512347
B7AFE65713,뚝섬,동남아/인도음식,0.017110383
B7BB25BF59,금남시장,룸살롱/단란주점,0.009256942
B7BCECAB53,마장동,한식-육류/고기,0.02535386
B7C0ECA3FB,왕십리,한식-국수/만두,0.014203245
B7C6FE8E60,왕십리,카페,0.002680323
B7D36E4B91,뚝섬,일식-덮밥/돈가스,0.016685931
B7E1268177,신금호,떡/한과 제조,0.015341776
B7E66CE21B,마장동,반찬,0.016366053
B81D338DB6,마장동,축산물,0.033909917
B870F34E7B,성수,한식-냉면,0.005270216
B8787E12FB,옥수,호프/맥주,0.00011623
B87969F843,왕십리,한식-육류/고기,0.010669405
B88DBA7876,금남시장,테마카페,0.011160789
B89447A3C4,성수,중식당,0.002873345
B897002DD3,성수,햄버거,0.020065408
B8A531489A,마장동,축산물,0.009451068
B8C1E9F4C6,뚝섬,카페,0.030800527
B8D4C536C4,성수,한식-단품요리일반,0.005287061
B8DFA92D86,성수,호프/맥주,0.002647358
B8F11300C9,왕십리,카페,0.009477586
B8F3A35930,뚝섬,양식,0.09402592
B90AD96CF9,성수,양식,0.007459055
B918A3FB98,성수,카페,0.014310283
B919F9B2D5,한양대,요리주점,0.021799574
B91AFC4E86,행당,치킨,0.112969816
B93D0BD7EA,왕십리,한식-육류/고기,0.000118751
B94F386154,왕십리,건강원,3.41E-05
B95A7665A4,한양대,커피전문점,0.004017825
B977CB2FBC,뚝섬,한식-육류/고기,0.0671847
B98F4B5F96,성수,베이커리,0.006376715
B9BF272ED9,성수,한식-국수/만두,0.01608338
B9CF9A1A80,금남시장,카페,0.008305486
B9FF00B43A,마장동,아이스크림/빙수,0.000280459
B9FFD4B49A,금남시장,한식-해물/생선,0.012353524
BA01E62E84,신금호,한식-해물/생선,0.8292841
BA09699019,성수,한식-육류/고기,0.012039518
BA2517D7FC,왕십리,백반/가정식,0.001840458
BA2CC9CBB0,성수,아이스크림/빙수,0.001788623
BA3F65BE47,한양대,커피전문점,0.37920707
BA5B405677,뚝섬,일식당,0.001441024
BA69E3CDB0,금남시장,치킨,0.010282801
BA6E1B1FB4,뚝섬,이자카야,0.014807826
BA7F9E4F9A,왕십리,일식-덮밥/돈가스,0.000416345
BA9B0547FD,장한평자동차,커피전문점,0.005454896
BAACCE3A2C,장한평자동차,식료품,9.83E-05
BABA730F00,한양대,이자카야,0.009027738
BAD22BA603,뚝섬,와플/크로플,0.001195688
BAE4DBE504,뚝섬,한식-육류/고기,0.03966262
BAFFCE9B97,왕십리,한식-국수/만두,0.005709593
BB0E64E609,답십리,한식뷔페,0.004768678
BB15AB32DE,성수,백반/가정식,0.019514808
BB1FB6818D,성수,식료품,0.010410574
BB508E9B60,금남시장,카페,0.042651344
BB59A21676,성수,한식-육류/고기,0.007391996
BB82FCB163,왕십리,호프/맥주,0.00011735
BB958EC353,왕십리,한식-육류/고기,0.005066393
BBA657190E,신금호,반찬,0.002338909
BBC08E8D52,뚝섬,동남아/인도음식,0.011398951
BBD2264CC9,성수,요리주점,0.009064755
BBD8478BE6,성수,식품 제조,0.26190045
BBE10BA891,성수,백반/가정식,0.006325358
BBE9114104,성수,양식,0.0454285
BBEBA8E04B,한양대,한식-찌개/전골,0.04918892
BC04FDC81C,뚝섬,카페,0.002847497
BC088F9E92,옥수,중식당,0.000854484
BC1CC776B0,마장동,축산물,0.016857948
BC2FFDF526,금남시장,한식-육류/고기,0.001833039
BC38E02E89,왕십리,한식-찌개/전골,0.010014649
BC3B472D8E,한양대,카페,0.00908111
BC73C4C3E0,왕십리,백반/가정식,0.000870236
BC7E71B9C9,뚝섬,한식-단품요리일반,0.014037667
BC8AC58034,마장동,한식-육류/고기,0.024270592
BCA89C9A13,뚝섬,카페,0.005853755
BCB8BCC1D2,뚝섬,커피전문점,0.003038019
BCC0F33208,성수,백반/가정식,0.46614864
BCCC2086A0,옥수,한식-국수/만두,0.000258451
BCE250D47B,신금호,농산물,0.000265463
BCEE2D09FD,마장동,축산물,0.034054
BD1918BD51,성수,백반/가정식,0.001000371
BD1FD7F407,행당,분식,0.005199212
BD237E8126,뚝섬,카페,0.003610817
BD50B5B681,한양대,한식-단품요리일반,0.002305775
BD59CF16DF,한양대,호프/맥주,0.001880723
BD5BCD8BE2,신금호,요리주점,0.004203092
BD61CF1C6B,마장동,축산물,0.007369868
BD730ED969,왕십리,카페,3.67E-05
BD7955F77D,왕십리,분식,0.001974362
BD8A0F6D76,왕십리,담배,0.000623051
BD97D048D7,마장동,축산물,0.06403496
BDB8AA2BA9,마장동,식료품,0.017488588
BDC0AED34F,성수,커피전문점,0.014325256
BDC1AFBD07,성수,백반/가정식,0.0065328
BDCFBDEA2B,성수,한식-육류/고기,0.002062601
BDD7EBEC25,성수,카페,0.000582989
BDDF5CFB2D,성수,축산물,0.007738408
BDEBB09D4F,장한평자동차,한식-육류/고기,0.004161774
BDF140D87B,답십리,미곡상,0.002507036
BE0A7DD7AB,금남시장,커피전문점,0.082927614
BE122C35E1,금남시장,한식-단품요리일반,0.06190364
BE1E68810C,성수,한식-단품요리일반,0.07710977
BE1F11407F,왕십리,한식-육류/고기,0.06373185
BE22760D64,성수,한식-육류/고기,0.004235288
BE39038248,성수,베이커리,0.012375523
BE3EAEA415,답십리,한식-국수/만두,0.016888402
BE3F9032F3,옥수,베이커리,0.000629617
BE527144E5,행당,아이스크림/빙수,0.001676914
