가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb,pc1_x,pc2_y,cluster_id,n_clusters
D7028A57A2,몬스******,서울특별시 성동구 행당로 121,서울 성동구,,한식-단품요리일반,왕십리,20231206,,1.248244403,-0.0170316302,1.301853486,14.28526227,667.53382,-0.00475305234,0.00937488263,0.0024939456,2.1319619609246865,-0.242715953989166,Cluster 1,242.0
1ABAFAF53E,청년*******,서울특별시 성동구 행당로 127,서울 성동구,,치킨,왕십리,20210217,,2.260265136,-0.0248756219,0.832460733,5.655951387,662.2069652,-0.000356881052,0.020954284,0.031407945,1.0427295763284166,-1.0080263107886107,Cluster 1,113.0
5B1F2A7BA9,매머************,서울특별시 성동구 행당로 129,서울 성동구,,커피전문점,왕십리,20230628,,1.356518187,-0.0201005025,1.251396648,13.43256619,665.4497487,0.00613127388,0.0100801825,0.004031398,1.5192869350450726,0.345565731948573,Cluster 1,148.0
01CCBE28E0,워니***,서울특별시 성동구 행당로 133,서울 성동구,,양식,왕십리,20180704,,-0.0782444828,-0.0236966825,1.400593472,13.21589305,663.0075829,0.00446104132,0.0125512486,0.0023631835,0.9194339290236864,0.6993730619443569,Cluster 1,161.0
534FC7A474,꼬끼*,서울  성동구  고산자로  335-2,서울 성동구,,호프/맥주,마장동,20120820,,-0.733586072,-0.0261437908,1.127413127,19.27291328,661.3457516,-0.00618238022,0.0666561249,0.010121149,-0.8412784606776282,-0.0814122431979289,Cluster 2,65.0
A6FFB4295C,엄마*****,서울  성동구  독서당로60길  5,서울 성동구,,백반/가정식,뚝섬,20111212,,0.552868495,-0.0218687873,0.814424635,37.44277222,664.2489066,0.0257114032,0.0222766687,0.0014447839,0.7576344065890512,0.2537238394160239,Cluster 1,292.0
1CAA6D7F95,뉴욕********,서울  성동구  마조로3가길  15,서울 성동구,양식1,양식,한양대,20120619,,-0.394460965,-0.0434782609,0.600414079,11.71741159,649.573913,0.0103921649,0.0624116647,0.06787271,-4.958842769231544,0.5400233482439742,Cluster 2,15.0
22323DD09C,일*,서울  성동구  마조로3가길  30,서울 성동구,,일식당,한양대,20120210,,0.0345857232,-0.0398671096,1.567567568,15.94455608,652.0262458,0.00192263777,0.00135820454,0.010258048,-1.535512893484823,-0.6683621136470673,Cluster 2,21.0
75A1F5A452,서래*******,서울  성동구  마조로3나길  27,서울 성동구,한식-육류/고기13,한식-육류/고기,한양대,20120224,,0.49161531,-0.0428571429,0.370892019,11.73623837,649.9957143,-0.119091266,0.0674364835,0.0018313184,-3.846883742351988,-0.0254990264301561,Cluster 2,84.0
BEFEB9CFAD,금호****,서울  성동구  무수막길  89-38,서울 성동구,,한식-국밥/설렁탕,신금호,20120511,,-0.532833625,-0.0393700787,1.106382979,16.32410475,652.3637795,0.00159561553,0.0132090076,0.045885097,-1.921528949240805,0.8274365996554711,Cluster 2,7.0
D1EB295A18,전주**,서울  성동구  성덕정17길  8-1,서울 성동구,,백반/가정식,성수,20120511,,2.579766778,-0.0315151515,1.103448276,27.55120917,657.6980606,0.0054531886,0.00966161871,0.0005754656,-0.1100459096617487,0.8115741318369885,Cluster 1,292.0
BE1E68810C,더다*,서울  성동구  아차산로7길  11,서울 성동구,,한식-단품요리일반,성수,20120802,,2.40550681,-0.0324675325,0.809352518,17.55079161,657.0512987,-0.0128037204,0.00911193082,0.07710977,-0.3754679309089014,-0.8941704682092839,Cluster 1,242.0
591CBB3B43,카페**,서울  성동구  아차산로7길  22,서울 성동구,,카페,성수,20111117,,2.340144981,-0.0264187867,1.026706231,23.1197651,661.159002,-0.0284195461,0.0133246974,0.0059555136,0.3515247239463221,-0.5453544466925411,Cluster 2,303.0
F4A797E2D3,싱싱*****,서울  성동구  왕십리로24길  8,서울 성동구,한식-해물/생선5,한식-해물/생선,왕십리,20120716,,1.706824251,-0.0220125786,0.66025641,8.375581265,664.1512579,-0.00518381182,0.0138901537,0.041133776,1.1823106453950605,-0.9487293126406376,Cluster 2,104.0
F5D09BB486,일품*****,서울 성동구 고산자로12길 1-1.,서울 성동구,,한식-국수/만두,왕십리,20080717,,1.210166535,-0.0166865316,0.335078534,3.790493777,667.7681764,-0.0108013236,0.00600089303,0.00292222,2.8043003562714075,-0.8250621077518432,Cluster 2,30.0
7268E7807A,보성**,서울 성동구 고산자로24길 11-1,서울 성동구,,축산물,마장동,20031211,,2.995200442,-0.0142857143,1.119770304,21.7790951,669.3985714,0.0358813126,0.0202143023,0.007003043,0.9648797901631238,-0.2651735475915517,Cluster 2,154.0
C549675902,정호**,서울 성동구 고산자로24길 11-1,서울 성동구,,축산물,마장동,20050214,,2.99469597,-0.0181818182,1.197964847,18.24455319,666.7527273,-0.0231057798,0.0578019932,0.010610235,0.8686331262428963,-0.3298670455350421,Cluster 2,154.0
8E2D448FF9,동신**,서울 성동구 고산자로24길 11-1,서울 성동구,,축산물,마장동,20140929,,2.995596238,-0.0261437908,0.930966469,18.66312572,661.3457516,0.128408786,0.0853207557,0.0039168396,-0.5752642417190901,0.3574777768388062,Cluster 1,131.0
756011C7B4,성우**,서울 성동구 고산자로24길 12-1,서울 성동구,,축산물,마장동,20080116,,2.994849711,-0.0178041543,0.80465587,30.31918298,667.0091988,-0.0611289212,0.0372164007,0.023138242,0.6379976271194051,-0.8353325275006296,Cluster 2,154.0
598ACA428F,영덕**,서울 성동구 고산자로24길 14-2,서울 성동구,,축산물,마장동,20070921,,2.995360576,-0.018404908,0.471785384,7.366995002,666.601227,-0.00760627211,0.0621700871,0.00020689736,0.4422131590474712,-1.6879548004393206,Cluster 2,154.0
4DE273254C,대림**,서울 성동구 고산자로24길 4-1.,서울 성동구,,축산물,마장동,20060203,,2.99480189,-0.018018018,0.727695167,16.75467892,666.863964,-0.00158029094,0.0164788168,0.0013459207,0.1238737624215145,-0.874138952250673,Cluster 2,154.0
F24F0E217A,피어***,서울 성동구 광나루로4가길 24.,서울 성동구,,커피전문점,성수,20131030,,2.376797448,-0.0324675325,0.909307876,13.85855948,657.0512987,-0.0128037204,0.00911193082,0.0070647923,-0.264223693842998,-0.4374601162305524,Cluster 1,148.0
BF12B3B125,성동**,서울 성동구 광나루로4가길 33.,서울 성동구,,식료품,성수,20121008,,2.72162831,-0.0309734513,1.129032258,57.49385978,658.0659292,-0.0377514013,0.016329626,0.00039165592,0.211736128097021,1.0973346466014506,Cluster 1,122.0
E8372EA9EB,부부***,서울 성동구 독서당로40길 25-1,서울 성동구,,한식-육류/고기,옥수,20140425,,-0.866957075,-0.0170940171,0.368472906,9.109956439,667.491453,-0.0174563591,0.0212652183,6.1e-05,0.8180262291164092,-1.6769767504178947,Cluster 1,358.0
0840AC0A17,고모**,서울 성동구 독서당로46길 36-1,서울 성동구,,백반/가정식,금남시장,20040716,,-0.350323225,-0.0180505415,1.392459297,41.40709161,666.8418773,-0.00190928734,0.00244652605,0.00017657163,1.7172079388262211,1.6639633487534766,Cluster 1,292.0
AC8D66E0C8,골목*,서울 성동구 마장로31길 24-12.,서울 성동구,,백반/가정식,마장동,20081001,,-0.477906331,-0.0216049383,1.082437276,57.96895217,664.4280864,-0.12568306,0.0651962926,5.93e-05,0.3698004941252798,1.3508362654021877,Cluster 1,292.0
5.10E+09,일우**,서울 성동구 마장로35길 112-1.,서울 성동구,,식료품,,20070703,,0.962746689,-0.0268024496,0.986014895,22.55523944,660.8984565,-0.000356881052,0.020954284,0.003209908,0.2669909067087044,-0.2569832476573609,Cluster 1,122.0
C9550798B7,광장**,서울 성동구 마장로35다길 15-1,서울 성동구,,축산물,마장동,20140529,,2.992095549,-0.0138888889,0.736933798,19.90835663,669.6680556,-0.0350112233,0.0467394629,0.0009527227,1.319183710851819,-1.3423339457850567,Cluster 2,154.0
8F6C066370,88**,서울 성동구 마장로37길 45-10.,서울 성동구,,축산물,마장동,20240513,,2.992095549,-0.0138888889,1.473867596,77.51276324,669.6680556,-0.0350112233,0.0467394629,0.0008655261,2.159029207932361,1.2309340382087723,Cluster 2,154.0
A4B767188E,남원***,서울 성동구 마장로39나길 17-1,서울 성동구,한식-해물/생선2,한식-해물/생선,마장동,20091216,,-0.940146987,-0.0141643059,1.573033708,44.3762572,669.4810198,-0.0364007831,0.020720547,0.001875897,0.4796850434577297,3.822168418196637,Cluster 2,104.0
5793537AB2,유향*,서울 성동구 성수동2가 289-175,서울 성동구,,중식당,성수,20090930,,2.751541008,-0.0296924708,0.746887967,18.42496897,658.9358431,0.011319638,0.0184638336,0.006554924,0.1888006539724341,0.3595456773586943,Cluster 1,85.0
B6B42FF4A3,광주**,서울 성동구 성수일로12길 15-1,서울 성동구,,백반/가정식,성수,20130528,,2.455227924,-0.0300429185,1.12,19.52731057,658.6978541,-0.0419632166,0.0282354278,0.0016933702,-0.1624260167285501,0.3047835854292338,Cluster 1,292.0
7670A96873,성수**,서울 성동구 성수일로12길 19-1,서울 성동구,,백반/가정식,성수,20010723,,2.497718067,-0.0318181818,0.809018568,24.04862748,657.4922727,-0.00172991071,0.0102893744,0.013824257,-0.2219057448567891,0.0030225690671638,Cluster 1,292.0
EB0399A070,직화**************,서울 성동구 성수일로12길 20 .,서울 성동구,,한식-해물/생선,성수,20150414,,1.92116993,-0.0284552846,1.269121813,20.44519875,659.7760163,0.000913111776,0.00360941037,0.0030480362,0.4480208796471473,-0.2084586631565429,Cluster 2,104.0
9892E5745E,청*,서울 성동구 성수일로12길 25 .,서울 성동구,,농산물,성수,20150818,,1.066761494,-0.029375765,0.688073394,77.28308269,659.150918,0.00854920885,0.0110666925,0.008574931,-0.7591546637397042,-0.2452165501796994,Cluster 2,25.0
64687C0A87,세*,서울 성동구 성수일로4길 48-2.,서울 성동구,,양식,성수,20201208,,2.367895587,-0.0267857143,0.300180832,36.32217963,660.9098214,0.0148386313,0.0130270005,0.02660073,-0.1153595224901569,-0.8698492502759997,Cluster 1,161.0
63C676EAE1,수칼**,서울 성동구 아차산로1가길 11.,서울 성동구,,한식-국수/만두,뚝섬,20140717,,0.726483157,-0.0288713911,1.291925466,10.6305445,659.4934383,0.0412211385,0.0258745719,0.041211154,-0.902220866124973,0.2582171341740834,Cluster 3,25.0
ABD2B4F420,교촌*******,서울 성동구 아차산로7길 10-1.,서울 성동구,치킨6,치킨,성수,20150205,,1.171594669,-0.0264187867,0.546558704,10.85199967,661.159002,-0.0284195461,0.0133246974,0.0036849983,0.4984707339620124,-1.7339646639588535,Cluster 1,113.0
FFF0DAC445,투다*,서울 성동구 아차산로7길 10-1.,서울 성동구,꼬치구이3,꼬치구이,성수,20160704,,1.788854382,-0.0259615385,0.8,14.98201632,661.4695192,-0.00548096438,0.0184036441,0.028754495,-0.0465104711531716,0.734926147416501,Cluster 1,8.0
41CB64C3C9,다온**,서울 성동구 아차산로7길 15-1.,서울 성동구,,식료품,성수,20240828,,2.652205702,-0.0267857143,0.220609579,22.55523944,660.9098214,0.0148386313,0.0130270005,0.016343946,-0.0398094933983639,-1.502374249486877,Cluster 1,122.0
4BC6588772,아키**,서울 성동구 아차산로7나길 18.,서울 성동구,,일식당,성수,20160407,,2.213233047,-0.0309734513,0.394052045,10.78045278,658.0659292,-0.0377514013,0.016329626,0.015872786,-1.038461864287817,1.467793347463124,Cluster 1,114.0
CDDAE64AC2,포르**,서울 성동구 왕십리광장로 17 .,서울 성동구,,한식-단품요리일반,왕십리,20170830,,1.225325135,-0.0210803689,1.579864472,13.82635067,664.7843215,0.00849571677,0.0195293619,0.0010271814,1.4105636119117868,0.406176969440725,Cluster 1,242.0
C800A70770,푸른*,서울 성동구 왕십리로16가길 4.,서울 성동구,,식료품,뚝섬,20100201,,-0.0861727484,-0.0218687873,1.087267525,49.8533806,664.2489066,0.0257114032,0.0222766687,0.00027034766,0.8532640501635956,0.5929596170865705,Cluster 1,122.0
3CBCDB9525,담쟁*,서울 성동구 왕십리로20길 11-1,서울 성동구,,백반/가정식,왕십리,20041026,,1.427718404,-0.0208913649,0.555058192,5.747033079,664.9126741,-0.0146965068,0.0129959138,0.0031326404,1.1458057611396577,-1.455150477880181,Cluster 1,292.0
E4D3C3A8AC,또올*,서울 성동구 왕십리로20길 36-1,서울 성동구,,한식-단품요리일반,왕십리,20000128,,1.26332372,-0.026272578,1.618705036,55.60585141,661.2582923,0.0167646591,0.0117558627,0.0009302412,1.134639280791863,2.177515907893521,Cluster 1,242.0
BE1F11407F,한량**,서울 성동구 왕십리로22길 9-1.,서울 성동구,,한식-육류/고기,왕십리,20131104,,2.169239699,-0.0208913649,1.122428991,10.11063101,664.9126741,-0.0146965068,0.0129959138,0.06373185,1.2873055829045423,-0.0732933281665294,Cluster 1,358.0
F4157A9FA4,한방****,서울 성동구 왕십리로24길 1-1.,서울 성동구,,한식-육류/고기,왕십리,20110818,,2.093565473,-0.0216049383,0.734279919,6.733652388,664.4280864,0.00543128769,0.00286608841,0.049858503,1.314114623248556,-1.0901124816557952,Cluster 1,358.0
7F5C64F29B,남매**,서울 성동구 왕십리로24길 15-1,서울 성동구,,식료품,왕십리,20080414,,0.95285497,-0.0216138329,0.898395722,31.15890433,664.4220461,0.0278615571,0.0127078518,0.0051503014,0.906448940355623,-0.1668527588215968,Cluster 1,122.0
2D1F5F9F5F,참존*****,서울 성동구 왕십리로24길 35-1,서울 성동구,치킨28,치킨,왕십리,20051209,,2.328143337,-0.0236966825,1.162303665,15.42069386,663.0075829,0.00446104132,0.0125512486,0.010565373,1.2670839787982542,0.232127830646567,Cluster 1,113.0
40A4DCBA7F,순천**,서울 성동구 왕십리로24길 9-1.,서울 성동구,,한식-감자탕,왕십리,20080711,,1.837117307,-0.0219619327,1.161290323,13.99914052,664.1856515,-0.0159564269,0.00997510846,0.012902436,0.1184097721735276,1.7539341936819743,Cluster 1,13.0
7287A93C2B,함흥*,서울 성동구 왕십리로24나길 4.,서울 성동구,,한식-단품요리일반,왕십리,20101215,,1.235107574,-0.0208877285,1.333973129,30.97443512,664.9151436,-0.011017148,0.0215633104,0.001174,1.4502819006860697,0.6714478268336266,Cluster 1,242.0
00CEAAD71A,근이***,서울 성동구 왕십리로24나길 6.,서울 성동구,,포장마차,왕십리,20151104,,1.753470141,-0.0170316302,1.078947368,19.15661129,667.53382,-0.00475305234,0.00937488263,0.0034047717,-1.3984231794242274,-1.4347297419340437,Cluster 2,25.0
6242BB9BEB,대물**,서울 성동구 왕십리로24나길 8.,서울 성동구,,한식-해물/생선,왕십리,20231207,,1.770657164,-0.0208913649,1.031847134,17.19604007,664.9126741,-0.0146965068,0.0129959138,0.0034312487,1.2028982513222457,0.3003387007493097,Cluster 2,104.0
891AEAE4A4,안주****,서울 성동구 왕십리로26길 2-1.,서울 성동구,,포장마차,왕십리,20080731,,1.644250929,-0.0220082531,1.060606061,17.31494557,664.1541953,0.0401748589,0.0166450828,0.011382349,-0.6032850139216813,-0.9542798180783378,Cluster 2,25.0
A33442D657,오거*,서울 성동구 왕십리로4길 24-8.,서울 성동구,,카페,뚝섬,20210831,,1.456191588,-0.0222222222,1.291600634,19.67970693,664.0088889,0.0236383124,0.0229905055,0.042768713,0.8747615477493816,0.6868211927778567,Cluster 2,303.0
B5B9521F58,성수**,서울 성동구 왕십리로5길 12-1.,서울 성동구,,한식-육류/고기,뚝섬,20140507,,0.0729493685,-0.0240700219,1.112676056,12.10057233,662.7540481,-0.0497291698,0.0270830234,0.0015405443,0.0222090224564811,0.0387389099649963,Cluster 1,358.0
96AD55E474,베러********,서울 성동구 왕십리로6길 18-1.,서울 성동구,,한식-단품요리일반,뚝섬,20160627,,0.111780114,-0.0243902439,1.033881897,17.89979324,662.5365854,0.00243250739,0.0213765402,0.005506309,0.650676700952074,0.0714567100239242,Cluster 1,242.0
9215C7F055,풍년*,서울 성동구 용답중앙15길 15-2,서울 성동구,,한식-육류/고기,답십리,19961205,,-0.500290141,-0.0192307692,1.058661778,7.714883579,666.0403846,0.0303893637,0.0135187711,0.00012208399,1.0638064510078855,-1.215749009122972,Cluster 1,358.0
2A0922EAA7,양마*******,서울 성동구 용답중앙15길 15-6,서울 성동구,,한식-찌개/전골,답십리,20121122,,-0.681994339,-0.0192307692,0.603174603,16.00034258,666.0403846,0.0303893637,0.0135187711,0.0012576927,1.178824395624512,0.6144331547472387,Cluster 1,38.0
9304FF81A2,이조***,서울 성동구 자동차시장1길 70.,서울 성동구,,한식-국밥/설렁탕,장한평자동차,20140321,,-0.744322928,-0.0408163265,1.467625899,20.81808916,651.3816327,-0.0204081633,0.0104602819,0.13709502,-2.325865169199828,0.826120239754112,Cluster 2,7.0
A4D5BDDEDF,제일**,서울 성동구 자동차시장1길 82.,서울 성동구,,백반/가정식,답십리,20121204,,-0.576259899,-0.0177514793,1.397121084,33.24019947,667.0449704,0.0152027027,0.00920770526,0.09386886,1.4402143949914663,0.3674181537060751,Cluster 1,292.0
202F736EBC,화목***,서울 성동구 자동차시장1길 90.,서울 성동구,,백반/가정식,장한평자동차,20131202,,-0.60097372,-0.0350877193,1.388888889,28.85357592,655.2719298,-0.0168776371,0.0205329798,0.011797289,-1.3031318464914294,1.215121985134844,Cluster 2,54.0
002816BA73,자갈***********,서울 성동구 청계천로10나길 78,서울 성동구,,요리주점,마장동,20140507,,-0.780936757,-0.0181818182,0.657004831,23.50748348,666.7527273,-0.0231057798,0.0578019932,0.0012397079,0.0301837708898053,-2.2808766366237494,Cluster 1,71.0
9314CB7768,무쇠*****,서울특별시 성동구 금호로 47-1,서울 성동구,,한식-육류/고기,금남시장,20200313,,-0.124501431,-0.0174825175,0.330683625,13.5739,667.2276224,0.0172889724,0.00872796919,0.002865654,1.2814526126123649,-1.5889014118111338,Cluster 1,358.0
0A969D0884,계란**,서울특별시 성동구 금호로 48-1,서울 성동구,,일식당,신금호,20231106,,-0.661595342,-0.0458015267,0.788732394,28.10285356,647.9961832,-0.0359281437,0.0220512082,0.009136881,-3.492926780040192,-1.0372967161283344,Cluster 2,21.0
C990B38CA7,부요**,서울특별시 성동구 금호로 76-1,서울 성동구,,베이커리,신금호,20240529,,-0.840971909,-0.0416666667,1.205128205,23.82877253,650.8041667,0.000939849624,0.00881104096,0.0017628805,-2.2129701330379774,0.394863682557487,Cluster 2,22.0
