가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb
D1DF607320,마을**,서울특별시 성동구 마조로 15-3,서울 성동구,,한식-단품요리일반,한양대,20180418,,0.654431771,-0.0394736842,0.759825328,21.42008975,652.2934211,-0.0531005096,0.0545229317,0.048226558
73623D09A9,불닭****************,서울특별시 성동구 마조로 15-6,서울 성동구,분식7,분식,한양대,20221021,,0.149403576,-0.0395136778,0.595533499,19.30009883,652.2662614,-0.00697377597,0.00868816225,0.038866226
B919F9B2D5,여우**,서울특별시 성동구 마조로 15-8,서울 성동구,,요리주점,한양대,20210527,,0.108906554,-0.0408719346,0.610169492,16.55488588,651.3438692,0.0350338576,0.0168461525,0.021799574
8FD5E8CD5C,올끼************,서울특별시 성동구 마조로1길 2,서울 성동구,,백반/가정식,한양대,20240417,,-0.202810481,-0.0394736842,0.807324841,8.300860396,652.2934211,-0.0531005096,0.0545229317,0.00374231
F11C32EC58,대*,서울특별시 성동구 마조로3길 5,서울 성동구,,요리주점,한양대,20240517,,0.194542875,-0.0394736842,1.229508197,8.852825803,652.2934211,-0.0531005096,0.0545229317,0.0016373129
4BC0ED1667,멘푸*,서울특별시 성동구 마조로3길 6,서울 성동구,,일식당,한양대,20240206,,-0.0911678741,-0.0394736842,1.043478261,13.57874047,652.2934211,-0.0531005096,0.0545229317,0.0036890672
6BCA53C20A,마쿠***,서울특별시 성동구 마조로3길 6,서울 성동구,,중식당,한양대,20180725,,-0.0333374493,-0.0408719346,0.37295082,29.71299774,651.3438692,0.0350338576,0.0168461525,0.0033569804
BBEBA8E04B,이돈*,서울특별시 성동구 마조로3길 7,서울 성동구,,한식-찌개/전골,한양대,20161025,,0.314485451,-0.0390625,0.64,18.69337794,652.5726563,-0.030663896,0.0374608126,0.04918892
0E7F1F5130,소*,서울특별시 성동구 마조로3길 8,서울 성동구,,카페,한양대,20200421,,0.0394608765,-0.0391061453,0.779187817,30.28406868,652.5430168,0.0227761066,0.0643741806,0.004353531
2FEF6803AC,끄트***,서울특별시 성동구 마조로3길 8,서울 성동구,,한식-육류/고기,한양대,20190821,,0.617445214,-0.0427631579,0.371488033,17.09169414,650.0595395,0.0245728282,0.0860790051,0.0012766692
593875841D,벙커********,서울특별시 성동구 마조로3길 8,서울 성동구,,한식-단품요리일반,한양대,20200306,,0.653692233,-0.0436137072,1.602956705,21.16910534,649.4819315,0.0175497949,0.0503444077,0.20772608
13F02B91F6,그*,서울특별시 성동구 마조로3길 9,서울 성동구,,카페,한양대,20220519,,0.123501574,-0.0398671096,1.016528926,16.41600746,652.0262458,0.00192263777,0.00135820454,0.023308005
0C67B8EDCF,히토****,서울특별시 성동구 마조로3길 9,서울 성동구,,일식-우동/소바/라면,한양대,20180112,,1.224744871,-0.0424836601,1.08,9.100236734,650.2493464,0.0143403055,0.0743380082,0.00063284277
4F7FF335EF,굽네**********,서울특별시 성동구 마조로5길 4,서울 성동구,치킨7,치킨,한양대,20220418,,0.407079504,-0.0390625,1.366396761,21.96139716,652.5726563,-0.030663896,0.0374608126,0.04932795
F84E5ED7D7,노가***,서울특별시 성동구 마조로5길 4,서울 성동구,룸살롱/단란주점1,룸살롱/단란주점,한양대,20190418,,-0.497518595,-0.0388601036,0.543209877,7.526616688,652.7101036,-0.000852284257,0.0411617684,0.0015719944
E4BAFA1890,정태****,서울특별시 성동구 마조로5길 5,서울 성동구,,한식-단품요리일반,한양대,20200211,,0.666277401,-0.0396039604,0.857677903,14.14002708,652.2049505,-0.149286964,0.0901879406,0.056721643
D97D0EEBFE,디저*********,서울특별시 성동구 마조로5길 6,서울 성동구,베이커리1,베이커리,한양대,20210625,,-0.123796892,-0.0398671096,0.880239521,23.91632488,652.0262458,0.00192263777,0.00135820454,0.014123549
3A07D1755D,잭펍*****,서울특별시 성동구 마조로5길 9,서울 성동구,,호프/맥주,한양대,20240422,,0.833333333,-0.0388601036,0.54368932,35.23249071,652.7101036,-0.000852284257,0.0411617684,0.0018865904
B14CA968AE,청록**********,서울특별시 성동구 마조로5길 9,서울 성동구,,백반/가정식,한양대,20240513,,-0.193988946,-0.0371352785,0.542949757,3.124903555,653.8814324,0.0219783396,0.0783534834,0.0040546134
679B13C3AD,스시*,서울특별시 성동구 마조로7길 4,서울 성동구,,일식당,한양대,20170831,,-0.0899624036,-0.0434782609,0.694267516,4.973971382,649.573913,0.0103921649,0.0624116647,0.0030456437
F52CC07BC8,갱*,서울특별시 성동구 마조로7길 5,서울 성동구,,요리주점,한양대,20240704,,0.163512311,-0.0388601036,0.606299213,11.02946088,652.7101036,-0.000852284257,0.0411617684,0.09589648
F794B9D76C,더 *,서울특별시 성동구 마조로7길 7,서울 성동구,,한식-육류/고기,한양대,20221028,,0.565175553,-0.0420711974,0.360671937,7.371712048,650.5294498,0.0879825881,0.0576911987,0.00014396964
B5A64F8167,군자*********,서울특별시 성동구 마조로7길 9,서울 성동구,,한식-육류/고기,한양대,20190905,,0.643803827,-0.0396039604,0.381365114,6.26865455,652.2049505,-0.149286964,0.0901879406,0.0029286263
E368BF165D,유*,서울특별시 성동구 마조로9길 3,서울 성동구,,한식-국밥/설렁탕,한양대,20230922,,-0.376803553,-0.0390625,0.711656442,6.357674119,652.5726563,-0.030663896,0.0374608126,0.016708456
0AD9FBF8D6,블레**,서울특별시 성동구 무수막길 31,서울 성동구,,카페,금남시장,20180830,,-0.326592601,-0.0300429185,1.006263048,30.67896521,658.6978541,-0.000356881052,0.020954284,0.0077295015
E00E398B70,티바*********,서울특별시 성동구 무수막길 62,서울 성동구,치킨35,치킨,신금호,20170905,,-0.517181983,-0.0275229358,1.439790576,17.56227176,660.4091743,-0.0434547972,0.0222733143,0.015570406
098CE4D65F,사랑******,서울특별시 성동구 무수막길 84,서울 성동구,,포장마차,신금호,20241015,,-0.601937511,-0.0416666667,1.348684211,93.349192,650.8041667,0.000939849624,0.00881104096,0.00257191
C87A5EFBD3,할머***,서울특별시 성동구 무수막길 84,서울 성동구,,한식-냉면,신금호,20180403,,-0.134839972,-0.0454545455,1.259259259,13.47641005,648.2318182,-0.0157945919,0.0227628447,0.006749665
3D7A63FFA7,토핑**,서울특별시 성동구 무수막길 85,서울 성동구,,양식,신금호,20200212,,-0.641090251,-0.0260869565,1.333333333,11.15373753,661.3843478,-0.00244498778,0.013908258,0.0010174918
1A95814825,모모**,서울특별시 성동구 무수막길 85,서울 성동구,,일식당,신금호,20240716,,-0.698103463,-0.0416666667,1.11965812,17.26332043,650.8041667,0.000939849624,0.00881104096,0.015662892
500A36AF3C,5학***************,서울특별시 성동구 무수막길 85,서울 성동구,,한식-육류/고기,신금호,20171027,,-0.764517045,-0.0275229358,1.906825569,16.64841791,660.4091743,-0.0434547972,0.0222733143,0.004976581
C21D7968F4,신한********,서울특별시 성동구 무수막길 89,서울 성동구,,치킨,신금호,20240216,,-0.357435662,-0.0416666667,0.819838057,11.11854294,650.8041667,0.000939849624,0.00881104096,0.044593178
ABD760AB85,전잔*,서울특별시 성동구 무수막길 89,서울 성동구,,한식-단품요리일반,신금호,20231229,,-0.633761664,-0.0434782609,1.025,13.39312091,649.573913,0.00159910105,0.0149511541,0.0028730046
D709A19B89,수제********,서울특별시 성동구 무수막길 91,서울 성동구,,한식-육류/고기,신금호,20200731,,-0.730211941,-0.0472972973,1.062096774,11.74514662,646.9804054,0.00593335271,0.0131822408,0.009496611
25B296A614,골드**,서울특별시 성동구 무수막길 93,서울 성동구,,축산물,신금호,20240701,,-0.373798448,-0.0434782609,0.671862182,17.44917449,649.573913,0.00159910105,0.0149511541,0.087242454
45E84CAA54,오봉******,서울특별시 성동구 무수막길 94,서울 성동구,,한식-단품요리일반,신금호,20240730,,-0.633761664,-0.0434782609,1.5375,22.55523944,649.573913,0.00159910105,0.0149511541,0.027328536
DF809D8AFF,비지***********,서울특별시 성동구 무학로 12-1,서울 성동구,,베이커리,왕십리,20240227,,1.19878056,-0.0203045685,0.88794926,13.10365705,665.3111675,0.00965200497,0.00699784613,0.003469403
402132957B,신전*************,서울특별시 성동구 무학로 16-1,서울 성동구,분식12,분식,왕십리,20230612,,2.301636522,-0.0201005025,1.146551724,20.03026827,665.4497487,0.00613127388,0.0100801825,0.0021100382
C1C5F1B907,정가***,서울특별시 성동구 무학로 20-5,서울 성동구,,백반/가정식,왕십리,20171128,,1.325579603,-0.0219619327,1.353046595,24.4223496,664.1856515,-0.0159564269,0.00997510846,0.0019120597
C4A3CC1A88,보다**,서울특별시 성동구 무학로2길 7,서울 성동구,,한식-단품요리일반,왕십리,20200616,,1.251669391,-0.0217948718,1.042671614,19.48272161,664.2991026,0.00705030785,0.00488688522,0.01955882
50FC72558D,카페***,서울특별시 성동구 무학로6길 4,서울 성동구,,카페,왕십리,20181211,,0.600935612,-0.0167664671,0.776130467,6.654119238,667.7138922,0.00163675391,0.00629632224,0.0024756289
9749F65AAB,샌드**,서울특별시 성동구 무학로6길 7,서울 성동구,,한식-단품요리일반,왕십리,20241127,,1.262435709,-0.0166865316,1.294526499,13.07983927,667.7681764,-0.0108013236,0.00600089303,0.0006010738
63F736E9EB,떡도*******,서울특별시 성동구 무학봉길 35,서울 성동구,,떡/한과,왕십리,20200703,,-0.707106781,-0.0216216216,1,94.40611383,664.4167568,0.0167965673,0.0250000537,0.0003632185
58A30B4F4D,비에******,서울특별시 성동구 무학봉길 43,서울 성동구,치킨3,치킨,왕십리,20240129,,2.493493338,-0.0216216216,1.341201717,10.02995794,664.4167568,0.0167965673,0.0250000537,0.0054972563
0C73E5FAC6,체온*******,서울특별시 성동구 무학봉길 43,서울 성동구,,인삼제품,왕십리,20241120,,1.940989918,-0.0167664671,1.090909091,22.55523944,667.7138922,0.00163675391,0.00629632224,0.0016150192
3AF3906E1E,슐스*****,서울특별시 성동구 무학봉길 57,서울 성동구,,카페,왕십리,20230328,,0.414346892,-0.0220082531,0.761154856,12.58809383,664.1541953,0.0401748589,0.0166450828,0.0159574
A2ECEC9C8C,대명****,서울특별시 성동구 무학봉길 67,서울 성동구,,축산물,왕십리,20240809,,-0.153356981,-0.0201005025,0.926174497,27.31404769,665.4497487,0.00613127388,0.0100801825,0.02210349
6FABF4670F,대명****,서울특별시 성동구 무학봉길 67,서울 성동구,,한식-육류/고기,왕십리,20240812,,2.295098114,-0.0167664671,2.054730258,22.55523944,667.7138922,0.00163675391,0.00629632224,0.016143078
90A64A1805,무프*****,서울특별시 성동구 무학봉길 82,서울 성동구,,베이커리,왕십리,20241206,,1.190224466,-0.0166865316,0.935483871,29.02160899,667.7681764,-0.0108013236,0.00600089303,0.0026706923
5890F473D8,한끼**,서울특별시 성동구 무학봉길 83,서울 성동구,,백반/가정식,왕십리,20230706,,1.34985521,-0.0222222222,1.366972477,11.50279045,664.0088889,0.0132772166,0.0129746333,0.0058171656
02B146CDF2,한식**,서울특별시 성동구 무학봉길 83,서울 성동구,,백반/가정식,왕십리,20230706,,1.427718404,-0.0208913649,1.110116383,21.89483804,664.9126741,-0.0146965068,0.0129959138,0.0028743271
62AC8476D3,삼호***,서울특별시 성동구 무학봉길 87,서울 성동구,,건강원,왕십리,20180214,,0.816496581,-0.0210803689,0.711111111,65.2468768,664.7843215,0.00849571677,0.0195293619,0.00033019585
820A26A28C,국대**,서울특별시 성동구 무학봉길 93,서울 성동구,,한식-육류/고기,왕십리,20241008,,2.293365259,-0.0166865316,1.77016129,30.2977363,667.7681764,-0.0108013236,0.00600089303,0.009175226
48A320941A,육*,서울특별시 성동구 무학봉길 97,서울 성동구,,한식-육류/고기,왕십리,20241021,,2.295098114,-0.0167664671,0.684910086,15.23839764,667.7138922,0.00163675391,0.00629632224,0.0030492248
EA5FAE889A,더스******,서울특별시 성동구 사근동8길 6,서울 성동구,,커피전문점,한양대,20190502,,0.285624345,-0.0396039604,0.943902439,7.608860682,652.2049505,-0.149286964,0.0901879406,0.0036417297
B101875C3F,종점***,서울특별시 성동구 사근동9길 1,서울 성동구,,샌드위치/토스트,한양대,20240125,,0.120385853,-0.0434782609,1.460674157,6.395910995,649.573913,0.0103921649,0.0624116647,0.00028175133
07F3A46C54,화미**,서울특별시 성동구 사근동길 12,서울 성동구,,중식-훠궈/마라탕,한양대,20240108,,0.962746689,-0.0384615385,0.75,21.77013057,652.9807692,-0.0261258349,0.06309472,0.010010508
161833AB04,비에************,서울특별시 성동구 사근동길 18,서울 성동구,치킨3,치킨,한양대,20211208,,0.422218445,-0.0401069519,1.099173554,13.25404868,651.863369,0.110693665,0.0628809023,0.030332442
0BF9751673,루루****,서울특별시 성동구 사근동길 23,서울 성동구,,한식-단품요리일반,한양대,20240507,,0.575189113,-0.0408719346,0.521335807,26.74107985,651.3438692,0.0350338576,0.0168461525,0.0027230782
99C504D739,오케*******************,서울특별시 성동구 사근동길 43,서울 성동구,,아이스크림/빙수,한양대,20220331,,1.19216603,-0.0440251572,0.913043478,20.57897103,649.2025157,-0.0992747113,0.0553204388,0.0023760984
3F033E596C,하*,서울특별시 성동구 사근동길 53,서울 성동구,,베이커리,한양대,20240711,,-0.194070441,-0.0394736842,0.884937238,11.35170162,652.2934211,-0.0531005096,0.0545229317,0.024526218
5183626392,압구**********,서울특별시 성동구 사근동길 54,서울 성동구,,한식-찌개/전골,한양대,20190904,,0.630537146,-0.0396039604,1.071428571,7.753439292,652.2049505,-0.149286964,0.0901879406,0.0005951818
4E4FF6A584,참진****,서울특별시 성동구 사근동길 56,서울 성동구,,한식-국밥/설렁탕,한양대,20190730,20250718,-0.359738467,-0.0434782609,0.709677419,11.1722689,649.573913,0.0103921649,0.0624116647,0.7635803
ACA6852B94,데일******,서울특별시 성동구 사근동길 58,서울 성동구,,식료품,한양대,20230426,20250714,-0.290834291,-0.0427631579,1.307839388,22.55523944,650.0595395,0.0245728282,0.0860790051,0.3372494
9C580867E4,세원***,서울특별시 성동구 사근동길 61,서울 성동구,,축산물,한양대,20200221,,-0.369955963,-0.0442477876,0.970260223,21.95769729,649.0513274,0.111989271,0.0524456285,0.0051028435
6F17AD6277,화이********,서울특별시 성동구 사근동길 61,서울 성동구,,커피전문점,한양대,20200812,,0.230483009,-0.0423452769,0.935334873,13.77127389,650.3433225,0.0281171377,0.0277105171,0.04311486
B5E96D7BB4,오잉********,서울특별시 성동구 사근동길 64,서울 성동구,,카페,한양대,20230222,,-0.0031263742,-0.0408719346,0.786240786,24.90713765,651.3438692,0.0350338576,0.0168461525,0.003531237
C1CF5ADDEC,미쳐*********,서울특별시 성동구 사근동길 65,서울 성동구,치킨22,치킨,한양대,20211207,,0.360322994,-0.0424836601,1.186351706,15.50807464,650.2493464,0.0143403055,0.0743380082,0.048028845
CF185DF6A6,한양*********,서울특별시 성동구 사근동길 66,서울 성동구,,한식-단품요리일반,한양대,20230524,,0.701641186,-0.0423452769,0.560283688,9.399095868,650.3433225,0.0281171377,0.0277105171,0.042404428
12E063A8BA,대연*,서울특별시 성동구 사근동길 67,서울 성동구,,중식당,한양대,20190424,,-0.0856978687,-0.0424836601,1.211538462,13.94615837,650.2493464,0.0143403055,0.0743380082,0.0037738052
A78C867800,대연*****,서울특별시 성동구 사근동길 67,서울 성동구,,중식당,한양대,20240105,20250709,-0.0862461636,-0.0388601036,1.190082645,29.57573458,652.7101036,-0.000852284257,0.0411617684,0.032102995
D17F92EAE0,아빠*************,서울특별시 성동구 사근동길 68,서울 성동구,,아이스크림/빙수,한양대,20240328,,1.01307245,-0.0388601036,0.765957447,13.02803692,652.7101036,-0.000852284257,0.0411617684,0.010751288
DA258C9262,마머********,서울특별시 성동구 살곶이2길 1,서울 성동구,,양식,한양대,20210408,,-0.395211635,-0.0428571429,1.625835189,55.00327459,649.9957143,-0.119091266,0.0674364835,0.00243242
DEC108E9DF,뚝방**,서울특별시 성동구 살곶이길 18,서울 성동구,,식료품,마장동,20240613,,0.0698673779,-0.0142857143,1.334341906,49.2997804,669.3985714,0.0358813126,0.0202143023,0.065749824
51E712A1A7,뚝방*,서울특별시 성동구 살곶이길 18,서울 성동구,,한식-육류/고기,마장동,20240228,,-0.0119848607,-0.0115942029,0.701964133,14.39386625,671.2263768,0.0118302018,0.00972180816,0.0010883186
46AEC08B5A,평이***********,서울특별시 성동구 상원10길 10,서울 성동구,,분식,뚝섬,20191218,,0.332321851,-0.0218687873,0.286637931,6.873076812,664.2489066,0.0257114032,0.0222766687,0.013447839
C078C96A10,피카***,서울특별시 성동구 상원10길 23,서울 성동구,,카페,뚝섬,20210409,,1.347219359,-0.026128266,1.035781544,14.50038188,661.3562945,-0.0083180074,0.00849288159,0.018330107
